chunk_id,article_id,section,has_image,caption_text_len,cos_sim,l2_dist
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Compression_vs._entrapment_177d4dbb,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Compression vs. entrapment,False,0,1.0000001,0.0
how-truly-treat-thoracic-outlet-syndrome_Brachial_plexus_compression_sites_75cd5b8d,how-truly-treat-thoracic-outlet-syndrome,Brachial plexus compression sites,False,0,1.0000001,0.0
how-truly-treat-thoracic-outlet-syndrome_Brachial_plexus_compression_sites_01132d55,how-truly-treat-thoracic-outlet-syndrome,Brachial plexus compression sites,False,0,1.0000001,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Compression_vs._entrapment_821b63c6,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Compression vs. entrapment,False,0,1.0000001,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Compression_vs._entrapment_c44ea705,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Compression vs. entrapment,False,0,1.0000001,0.0
how-truly-treat-thoracic-outlet-syndrome_Brachial_plexus_compression_sites_8e1e5a78,how-truly-treat-thoracic-outlet-syndrome,Brachial plexus compression sites,False,0,1.0000001,0.0
how-truly-treat-thoracic-outlet-syndrome_Brachial_plexus_compression_sites_dcc4d0be,how-truly-treat-thoracic-outlet-syndrome,Brachial plexus compression sites,False,0,1.0000001,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Evaluation_of_the_psoas_major_1ae6510a,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Evaluation of the psoas major,False,0,1.0000001,0.0
how-truly-treat-thoracic-outlet-syndrome_Brachial_plexus_compression_sites_78a4303b,how-truly-treat-thoracic-outlet-syndrome,Brachial plexus compression sites,False,0,1.0000001,0.0
how-truly-treat-thoracic-outlet-syndrome_Brachial_plexus_compression_sites_e2850f39,how-truly-treat-thoracic-outlet-syndrome,Brachial plexus compression sites,False,0,1.0000001,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_The_obturator_externus_34dbfa99,identify-treat-lumbar-plexus-compression-syndrome-lpcs,The obturator externus,False,0,1.0000001,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Cluneal_nerve_entrapment_3a714779,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Cluneal nerve entrapment,False,0,1.0000001,0.0
how-truly-treat-thoracic-outlet-syndrome_Neurogenic_TOS_19329d9c,how-truly-treat-thoracic-outlet-syndrome,Neurogenic TOS,False,0,1.0000001,0.0
how-truly-treat-thoracic-outlet-syndrome_Neurogenic_TOS_605f6dca,how-truly-treat-thoracic-outlet-syndrome,Neurogenic TOS,False,0,1.0000001,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_The_pudendal_canal_f6caa218,identify-treat-lumbar-plexus-compression-syndrome-lpcs,The pudendal canal,False,0,1.0000001,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_The_pudendal_canal_fdcf597e,identify-treat-lumbar-plexus-compression-syndrome-lpcs,The pudendal canal,False,0,1.0000001,0.0
"identify-treat-lumbar-plexus-compression-syndrome-lpcs_Sciatic,_tibial_and_peroneal_compartments_7576e056",identify-treat-lumbar-plexus-compression-syndrome-lpcs,"Sciatic, tibial and peroneal compartments",False,0,1.0000001,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Posture_6c7663a8,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Posture,False,0,1.0000001,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Posture_94b7689e,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Posture,False,0,1.0000001,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Posture_047e2f84,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Posture,False,0,1.0000001,0.0
how-truly-treat-thoracic-outlet-syndrome_Proper_scapular_/_clavicular_resting_position_c5e8372e,how-truly-treat-thoracic-outlet-syndrome,Proper scapular / clavicular resting position,False,0,1.0000001,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_The_psoas_and_its_fascial_connections_7ac11efc,identify-treat-lumbar-plexus-compression-syndrome-lpcs,The psoas and its fascial connections,False,0,1.0000001,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Specific_strengthening_exercises_062e61b5,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Specific strengthening exercises,False,0,1.0000001,0.0
multifactorial-causes-solutions-chronic-neck-pain_How_to_treat_craniocervical_neuralgia_f482ce0a,multifactorial-causes-solutions-chronic-neck-pain,How to treat craniocervical neuralgia,False,0,1.0000001,0.0
do-you-really-have-atlantoaxial-and-craniocervical-instability_Implicit_clinical_correlation_in_legitimate_AAI_or_CCI_db1255d8,do-you-really-have-atlantoaxial-and-craniocervical-instability,Implicit clinical correlation in legitimate AAI or CCI,False,0,1.0000001,0.0
multifactorial-causes-solutions-chronic-neck-pain_Whiplash_injury_1195e9e3,multifactorial-causes-solutions-chronic-neck-pain,Whiplash injury,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Dysfunctional_scapular_movement_6ab1ad59,permanently-resolve-scapular-dyskinesis,Dysfunctional scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Dysfunctional_scapular_movement_0e062cbe,permanently-resolve-scapular-dyskinesis,Dysfunctional scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Dysfunctional_scapular_movement_17853b26,permanently-resolve-scapular-dyskinesis,Dysfunctional scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Dysfunctional_scapular_movement_bd4e8741,permanently-resolve-scapular-dyskinesis,Dysfunctional scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Dysfunctional_scapular_movement_cd160cc4,permanently-resolve-scapular-dyskinesis,Dysfunctional scapular movement,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Postural_correction_2cacc48b,atlas-joint-instability-causes-consequences-solutions,Postural correction,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Dysfunctional_scapular_movement_ed858746,permanently-resolve-scapular-dyskinesis,Dysfunctional scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Dysfunctional_scapular_movement_cb7230b9,permanently-resolve-scapular-dyskinesis,Dysfunctional scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Dysfunctional_scapular_movement_3aa28dc5,permanently-resolve-scapular-dyskinesis,Dysfunctional scapular movement,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Postural_correction_081cc96d,atlas-joint-instability-causes-consequences-solutions,Postural correction,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Postural_correction_f8c5e81e,atlas-joint-instability-causes-consequences-solutions,Postural correction,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Postural_correction_f29fd4dd,atlas-joint-instability-causes-consequences-solutions,Postural correction,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Treatment_strategies_eb691622,atlas-joint-instability-causes-consequences-solutions,Treatment strategies,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_80d31b06,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_86788b5e,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Corrective_strategies_a8e52240,permanently-resolve-scapular-dyskinesis,Corrective strategies,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Corrective_strategies_1a1f286b,permanently-resolve-scapular-dyskinesis,Corrective strategies,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_How_to_really_correct_scapular_dyskinesis_0c56055b,permanently-resolve-scapular-dyskinesis,How to really correct scapular dyskinesis,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_How_to_really_correct_scapular_dyskinesis_6d07de05,permanently-resolve-scapular-dyskinesis,How to really correct scapular dyskinesis,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_How_to_really_correct_scapular_dyskinesis_537bbf56,permanently-resolve-scapular-dyskinesis,How to really correct scapular dyskinesis,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_00b9c037,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Resting_position_88fe52a0,permanently-resolve-scapular-dyskinesis,Resting position,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Resting_position_e15c8c65,permanently-resolve-scapular-dyskinesis,Resting position,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Movement_correctives_7b55e7bc,permanently-resolve-scapular-dyskinesis,Movement correctives,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Dysfunctional_scapular_movement_aa2b092e,permanently-resolve-scapular-dyskinesis,Dysfunctional scapular movement,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_1885365f,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Optimal_scapular_movement_80a84acd,permanently-resolve-scapular-dyskinesis,Optimal scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Optimal_scapular_movement_d6f35bbe,permanently-resolve-scapular-dyskinesis,Optimal scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_The_cause_of_scapular_dyskinesis_5d402754,permanently-resolve-scapular-dyskinesis,The cause of scapular dyskinesis,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Prolotherapy_711dd26a,atlas-joint-instability-causes-consequences-solutions,Prolotherapy,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Why_improper_scapular_mechanics_cause_injury_b9fad3cc,permanently-resolve-scapular-dyskinesis,Why improper scapular mechanics cause injury,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Prolotherapy_63963f05,atlas-joint-instability-causes-consequences-solutions,Prolotherapy,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Prolotherapy_a71d679f,atlas-joint-instability-causes-consequences-solutions,Prolotherapy,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Why_improper_scapular_mechanics_cause_injury_b928538e,permanently-resolve-scapular-dyskinesis,Why improper scapular mechanics cause injury,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Using_the_levator_scapulae_as_a_lever_of_traction_51b67991,atlas-joint-instability-causes-consequences-solutions,Using the levator scapulae as a lever of traction,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Additional_research_on_scapular_dysfunction_90b2181e,permanently-resolve-scapular-dyskinesis,Additional research on scapular dysfunction,False,0,1.0000001,0.0
multifactorial-causes-solutions-chronic-neck-pain_Whiplash_injury_0d9df464,multifactorial-causes-solutions-chronic-neck-pain,Whiplash injury,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Evaluation_of_scapular_movement_ab6facdf,permanently-resolve-scapular-dyskinesis,Evaluation of scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Evaluation_of_scapular_movement_c85fb09d,permanently-resolve-scapular-dyskinesis,Evaluation of scapular movement,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_The_muscle_trio_of_success;_re-stabilizing_the_atlas_joints_9713b369,atlas-joint-instability-causes-consequences-solutions,The muscle trio of success; re-stabilizing the atlas joints,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Evaluation_of_scapular_movement_a6f9e9a9,permanently-resolve-scapular-dyskinesis,Evaluation of scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Evaluation_of_scapular_movement_44cd63e4,permanently-resolve-scapular-dyskinesis,Evaluation of scapular movement,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_How_manually_correct_atlas_misalignments_b5db0f64,atlas-joint-instability-causes-consequences-solutions,How manually correct atlas misalignments,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Optimal_scapular_movement_381a344b,permanently-resolve-scapular-dyskinesis,Optimal scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Optimal_scapular_movement_0d00d97b,permanently-resolve-scapular-dyskinesis,Optimal scapular movement,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_How_manually_correct_atlas_misalignments_46cb42a4,atlas-joint-instability-causes-consequences-solutions,How manually correct atlas misalignments,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_How_manually_correct_atlas_misalignments_62ce57d3,atlas-joint-instability-causes-consequences-solutions,How manually correct atlas misalignments,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Optimal_scapular_movement_33e30522,permanently-resolve-scapular-dyskinesis,Optimal scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Optimal_scapular_movement_fd45fa60,permanently-resolve-scapular-dyskinesis,Optimal scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Optimal_scapular_movement_d6cc1152,permanently-resolve-scapular-dyskinesis,Optimal scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Optimal_scapular_movement_5d4549fa,permanently-resolve-scapular-dyskinesis,Optimal scapular movement,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_The_muscle_trio_of_success;_re-stabilizing_the_atlas_joints_b1cf5159,atlas-joint-instability-causes-consequences-solutions,The muscle trio of success; re-stabilizing the atlas joints,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Evaluation_of_scapular_movement_46172c42,permanently-resolve-scapular-dyskinesis,Evaluation of scapular movement,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Movement_correctives_8f1fba71,permanently-resolve-scapular-dyskinesis,Movement correctives,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Movement_correctives_9519685a,permanently-resolve-scapular-dyskinesis,Movement correctives,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_eed354ab,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_The_jugular_foramen_and_carotid_canal_4a91ee4b,atlas-joint-instability-causes-consequences-solutions,The jugular foramen and carotid canal,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Migraine_c828f8ee,atlas-joint-instability-causes-consequences-solutions,Migraine,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Migraine_ba586749,atlas-joint-instability-causes-consequences-solutions,Migraine,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Entrapment_of_the_cervical_ganglia_and_sympathetic_chain_623863a1,atlas-joint-instability-causes-consequences-solutions,Entrapment of the cervical ganglia and sympathetic chain,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_Cofactors_in_the_development_of_POTS_1eb405f7,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,Cofactors in the development of POTS,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Entrapment_of_the_cervical_ganglia_and_sympathetic_chain_98e55152,atlas-joint-instability-causes-consequences-solutions,Entrapment of the cervical ganglia and sympathetic chain,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Entrapment_of_the_cervical_ganglia_and_sympathetic_chain_e9cc94bb,atlas-joint-instability-causes-consequences-solutions,Entrapment of the cervical ganglia and sympathetic chain,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_Diagnostic_workup_d939cf46,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,Diagnostic workup,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_Diagnostic_workup_bcf31886,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,Diagnostic workup,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Entrapment_of_the_cervical_ganglia_and_sympathetic_chain_473e2949,atlas-joint-instability-causes-consequences-solutions,Entrapment of the cervical ganglia and sympathetic chain,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Entrapment_of_the_cervical_ganglia_and_sympathetic_chain_3c870d1b,atlas-joint-instability-causes-consequences-solutions,Entrapment of the cervical ganglia and sympathetic chain,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_Cofactors_in_the_development_of_POTS_4e4b0350,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,Cofactors in the development of POTS,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_Diagnostic_workup_c4b031a0,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,Diagnostic workup,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_Diagnostic_workup_39349e70,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,Diagnostic workup,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_Diagnostic_workup_1b115726,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,Diagnostic workup,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Entrapment_of_the_cervical_ganglia_and_sympathetic_chain_6e85b412,atlas-joint-instability-causes-consequences-solutions,Entrapment of the cervical ganglia and sympathetic chain,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_Diagnostic_workup_646cbcef,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,Diagnostic workup,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Entrapment_of_the_cervical_ganglia_and_sympathetic_chain_c098fb8e,atlas-joint-instability-causes-consequences-solutions,Entrapment of the cervical ganglia and sympathetic chain,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Entrapment_of_the_cervical_ganglia_and_sympathetic_chain_94121da4,atlas-joint-instability-causes-consequences-solutions,Entrapment of the cervical ganglia and sympathetic chain,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Entrapment_of_the_cervical_ganglia_and_sympathetic_chain_6e2844c5,atlas-joint-instability-causes-consequences-solutions,Entrapment of the cervical ganglia and sympathetic chain,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Entrapment_of_the_cervical_ganglia_and_sympathetic_chain_62287545,atlas-joint-instability-causes-consequences-solutions,Entrapment of the cervical ganglia and sympathetic chain,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_Treatment_strategies_for_POTS_82982a10,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,Treatment strategies for POTS,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Entrapment_of_the_cervical_ganglia_and_sympathetic_chain_54214689,atlas-joint-instability-causes-consequences-solutions,Entrapment of the cervical ganglia and sympathetic chain,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_Treatment_strategies_for_POTS_5306cce7,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,Treatment strategies for POTS,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Entrapment_of_the_cervical_ganglia_and_sympathetic_chain_a893d738,atlas-joint-instability-causes-consequences-solutions,Entrapment of the cervical ganglia and sympathetic chain,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_Cofactors_in_the_development_of_POTS_de8e14f8,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,Cofactors in the development of POTS,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_Cofactors_in_the_development_of_POTS_8b6eb1ef,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,Cofactors in the development of POTS,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_POTS_and_fatigue_4e9c8849,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,POTS and fatigue,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Movement_correctives_2d54e991,permanently-resolve-scapular-dyskinesis,Movement correctives,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Movement_correctives_ba383981,permanently-resolve-scapular-dyskinesis,Movement correctives,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Movement_correctives_5e5fc8be,permanently-resolve-scapular-dyskinesis,Movement correctives,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_In_summary_12b89461,permanently-resolve-scapular-dyskinesis,In summary,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Proper_atlantal_measurements_&_identification_9ddb094d,atlas-joint-instability-causes-consequences-solutions,Proper atlantal measurements & identification,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_In_summary_0eff7731,permanently-resolve-scapular-dyskinesis,In summary,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_In_summary_5fbd2720,permanently-resolve-scapular-dyskinesis,In summary,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_In_summary_620d123b,permanently-resolve-scapular-dyskinesis,In summary,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_In_summary_eaed32b9,permanently-resolve-scapular-dyskinesis,In summary,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Posture_b3936247,atlas-joint-instability-causes-consequences-solutions,Posture,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Posture_82bbd738,atlas-joint-instability-causes-consequences-solutions,Posture,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_In_summary_73794405,permanently-resolve-scapular-dyskinesis,In summary,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Posture_5b88ee68,atlas-joint-instability-causes-consequences-solutions,Posture,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_In_summary_7108159b,permanently-resolve-scapular-dyskinesis,In summary,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_In_summary_06738293,permanently-resolve-scapular-dyskinesis,In summary,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Temporomandibular_joint_compression_e5b3609e,atlas-joint-instability-causes-consequences-solutions,Temporomandibular joint compression,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_A_proposed_mechanism_for_POTS_f0f0d64b,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,A proposed mechanism for POTS,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_A_proposed_mechanism_for_POTS_85dc933d,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,A proposed mechanism for POTS,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_A_proposed_mechanism_for_POTS_943bff27,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,A proposed mechanism for POTS,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_The_jugular_foramen_and_carotid_canal_3f2326d2,atlas-joint-instability-causes-consequences-solutions,The jugular foramen and carotid canal,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_The_jugular_foramen_and_carotid_canal_2672ce6d,atlas-joint-instability-causes-consequences-solutions,The jugular foramen and carotid canal,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_The_jugular_foramen_and_carotid_canal_adc8c8e1,atlas-joint-instability-causes-consequences-solutions,The jugular foramen and carotid canal,False,0,1.0000001,0.0
postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction_A_proposed_mechanism_for_POTS_490c702d,postural-orthostatic-tachycardia-syndrome-pots-and-its-relation-to-craniovascular-dysfunction,A proposed mechanism for POTS,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_The_jugular_foramen_and_carotid_canal_eb80d902,atlas-joint-instability-causes-consequences-solutions,The jugular foramen and carotid canal,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_The_jugular_foramen_and_carotid_canal_7b7e8c9e,atlas-joint-instability-causes-consequences-solutions,The jugular foramen and carotid canal,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_dd1edc5a,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Summary_b4c961d2,atlas-joint-instability-causes-consequences-solutions,Summary,False,0,1.0000001,0.0
atlas-joint-instability-causes-consequences-solutions_Using_the_levator_scapulae_as_a_lever_of_traction_ff7f44cb,atlas-joint-instability-causes-consequences-solutions,Using the levator scapulae as a lever of traction,False,0,1.0000001,0.0
permanently-resolve-scapular-dyskinesis_Scapular_resting_position_bb1a2486,permanently-resolve-scapular-dyskinesis,Scapular resting position,False,0,1.0000001,0.0
causes-hip-pain-how-to-fix_In_practice_a124eddf,causes-hip-pain-how-to-fix,In practice,False,0,1.0000001,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_5bf9eb7a,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0000001,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_f6d10690,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0000001,0.0
causes-hip-pain-how-to-fix_Butt_(muscle)_pain_29e52740,causes-hip-pain-how-to-fix,Butt (muscle) pain,False,0,1.0000001,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_d52962b3,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0000001,0.0
causes-hip-pain-how-to-fix_Internal_(anterior)_hip_impingement_fa6727ef,causes-hip-pain-how-to-fix,Internal (anterior) hip impingement,False,0,1.0000001,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_ca02c783,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0000001,0.0
causes-hip-pain-how-to-fix_External_(posterior)_hip_impingement_74569345,causes-hip-pain-how-to-fix,External (posterior) hip impingement,False,0,1.0000001,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_46734d9e,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0000001,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_79b2aa0a,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0000001,0.0
